,Name,Size,Address,More info,Latitude,Longitude
7458,Bainbridge Church of God,Small church,"7 N 2nd St Bainbridge, PA",http://www.usachurches.org/church/bainbridgechurchofgod.htm,40.091386,-76.667981
7459,"Church of St. John, Lower Merion",Small church,"404 Levering Mill Rd Bala Cynwyd, PA",http://www.usachurches.org/church/church-of-st-john-lower-merion.htm,40.007526,-75.242786
7460,Central United Methodist Church,Small church,"1227 6th Ave Beaver Falls, PA",http://www.usachurches.org/church/central-united-methodist-church-beaver-falls.htm,40.753773,-80.317989
7461,Beaver Valley Christian Fellowship,Medium church,"903 8th Ave Beaver Falls, PA",http://www.usachurches.org/church/beaver-valley-christian-fellowship.htm,40.750277,-80.320936
7462,First Christian Church,Small church,"360 Iroquois Pl Beaver, PA",http://www.usachurches.org/church/first-christian-church-beaver.htm,40.698212,-80.301101
7463,First Reformed Presbyterian Church,Medium church,"209 Darlington Rd Beaver Falls, PA",http://www.usachurches.org/church/first-reformed-presbyterian-church-of-beaver-falls.htm,40.743046,-80.333257
7464,Pathway Church,Large church,"239 Braun Rd Beaver Falls, PA",http://www.usachurches.org/church/chippewa-evangelical-free-church.htm,40.755863,-80.363573
7465,Central United Methodist Church,Small church,"1227 6th Ave Beaver Falls, PA",http://www.usachurches.org/church/central-united-methodist-church-beaver-falls.htm,40.753773,-80.317989
7466,Beaver Valley Christian Fellowship,Medium church,"903 8th Ave Beaver Falls, PA",http://www.usachurches.org/church/beaver-valley-christian-fellowship.htm,40.750277,-80.320936
7467,First Reformed Presbyterian Church,Medium church,"209 Darlington Rd Beaver Falls, PA",http://www.usachurches.org/church/first-reformed-presbyterian-church-of-beaver-falls.htm,40.743046,-80.333257
7468,Pathway Church,Large church,"239 Braun Rd Beaver Falls, PA",http://www.usachurches.org/church/chippewa-evangelical-free-church.htm,40.755863,-80.363573
7469,Watermarke Church,Medium church,"1690 Zion Rd Bellefonte, PA",http://www.usachurches.org/church/watermarkechurch.htm,40.915827,-77.732118
7470,South Hills Assembly,Large church,"2725 Bethel Church Rd Bethel Park, PA",http://www.usachurches.org/church/south-hills-assembly.htm,40.341691,-80.039619
7471,Community of Christ,Small church,"3472 South Park Rd Bethel Park, PA",http://www.usachurches.org/church/communityofchrist.htm,40.319999,-80.06071
7472,Brightwood Christian Church,Small church,"5044 W Library Ave Bethel Park, PA",http://www.usachurches.org/church/brightwood-christian-church.htm,40.33657,-80.031366
7473,Providence Church,Medium church,"2807 Bethel Church Rd Bethel Park, PA",http://www.usachurches.org/church/providence-church-pittsburgh.htm,40.34037,-80.042185
7474,"Redeemed Christian Church of God, Strong Tower Sanctuary",Small church,"1913 W Broad St Bethlehem, PA",http://www.usachurches.org/church/redeemed-christian-church-of-god-strong-tower-sanctuary.htm,40.623636,-75.411969
7475,Faith Baptist Church,Small church,"498 Seaward Ave Bradford, PA",http://www.usachurches.org/church/faith-baptist-church-bradford.htm,41.992532,-78.628428
7476,Brookville Alliance Church,Medium church,"59 Stone Rd Brookville, PA",http://www.usachurches.org/church/brookville-alliance-church.htm,41.186296,-79.102556
7477,Meade Chapel United Methodist Church,Medium church,"10195 Knox Dale Rd Brookville, PA",http://www.usachurches.org/church/meade-chapel-united-methodist-church.htm,41.11642,-79.025682
7478,Broomall Reformed Presbyterian Church,Medium church,"25 Lawrence Rd Broomall, PA",http://www.usachurches.org/church/broomall-reformed-presbyterian-church.htm,39.975438,-75.338379
7479,Six:Eight Vineyard Church,Medium church,"1116 Lancaster Ave Bryn Mawr, PA",http://www.usachurches.org/church/six-eight-community-church.htm,40.026565,-75.328631
7480,Community Alliance Church,Large church,"800 Mercer Rd Butler, PA",http://www.usachurches.org/church/community-alliance-church.htm,40.892959,-79.926914
7481,Crosswinds Alliance,Medium church,"516 Freeport Rd Butler, PA",http://www.usachurches.org/church/freeport-road-alliance-church.htm,40.808356,-79.835412
7482,"Church at the Heights, Butler Campus",Medium church,"100 Center Ave Butler, PA",http://www.usachurches.org/church/church-at-the-heights-butler-campus.htm,40.85648,-79.89336
7483,Christian Life Assembly,Large church,"2645 Lisburn Rd Camp Hill, PA",http://www.usachurches.org/church/christian-life-assembly.htm,40.211082,-76.930904
7484,Canonsburg United Presbyterian Church,Large church,"112 W Pike St Canonsburg, PA",http://www.usachurches.org/church/canonsburg-united-presbyterian-church.htm,40.258298,-80.189647
7485,Bethel Bible Chapel,Small church,"3025 Washington Rd Canonsburg, PA",http://www.usachurches.org/church/bethel-bible-chapel.htm,40.293576,-80.102875
7486,Faith Baptist Church,Small church,"Route 414Canton, PA",http://www.usachurches.org/church/faith-baptist-church-canton.htm,45.05326,-71.79761
7487,Engage Community Church,Medium church,"320 E Louther St Carlisle, PA",http://www.usachurches.org/church/engage-community-church.htm,40.202405,-77.181254
7488,Victory Tabernacle,Small church,"472 E North St Carlisle, PA",http://www.usachurches.org/church/victory-tabernacle.htm,40.203732,-77.177909
7489,"New Life Community Church of Carlisle, PA",Medium church,"64 E North St Carlisle, PA",http://www.usachurches.org/church/new-life-community-church-of-carlisle-pa.htm,40.204396,-77.186668
7490,Berachah Church,Medium church,"400 Ashbourne Rd Cheltenham Township, PA",http://www.usachurches.org/church/berachah-church.htm,40.06176,-75.099445
7491,Christ Community Church,Large church,"1190 Phoenixville Pike West Chester, PA",http://www.usachurches.org/church/christcommunitychurch.htm,39.994917,-75.594728
7492,Kingdom Culture Church,Medium church,"2300 W 4th St Chester, PA",http://www.usachurches.org/church/kingdomculturechurch.htm,39.835043,-75.38703
7493,"North Way Christian Community, Beaver Valley",Medium church,"300 Brighton Ave, Ste 101Rochester, PA",http://www.usachurches.org/church/northwaychristiancommunitybeavervalley.htm,45.168056,-93.855772
7494,Rochester First United Methodist Church,Medium church,"341 Jefferson St Rochester, PA",http://www.usachurches.org/church/rochester-first-united-methodist-church.htm,40.703824,-80.282995
7495,Haven of Hope Ministries,Medium church,"800 Welsh St Chester, PA",http://www.usachurches.org/church/haven-of-hope-ministries.htm,39.851899,-75.361358
7496,Greater Grace Church of York,Small church,"110 Meeting House Rd Manchester, PA",http://www.usachurches.org/church/greater-grace-church-of-york.htm,40.070223,-76.715735
7497,Jefferson Hills Bible Church,Medium church,"711 Old Clairton Rd Clairton, PA",http://www.usachurches.org/church/jefferson-hills-bible-church.htm,40.301705,-79.940282
7498,The Bridge,Small church,"8908 Clearfield Curwensville Hwy Clearfield, PA",http://www.usachurches.org/church/the-bridge-clearfield.htm,40.989432,-78.474848
7499,Strong Faith Family Church,Medium church,"211 Stewart- Huston Dr Coatesville, PA",http://www.usachurches.org/church/strong-faith-family-church.htm,39.979805,-75.884962
7500,A.D. Baxter Memorial Church of God In Christ,Medium church,"101 N 5th Ave Coatesville, PA",http://www.usachurches.org/church/ad-baxter-memorial-church-of-god-in-christ.htm,39.985333,-75.816445
7501,St. John's Evangelical Lutheran Church,Medium church,"23 S 6th St Columbia, PA",http://www.usachurches.org/church/st-johns-evangelical-lutheran-church-columbia.htm,40.034561,-76.497437
7502,Haitian Maranatha Bible Church,Small church,"229 Locust St Columbia, PA",http://www.usachurches.org/church/haitian-maranatha-bible-church.htm,40.031337,-76.503442
7503,Conyngham United Methodist Church,Medium church,"411 Main St Conyngham, PA",http://www.usachurches.org/church/conyngham-united-methodist-church.htm,40.995176,-76.062488
7504,Harvest Bible Chapel Conyngham Valley,Medium church,"475 Main St Conyngham, PA",http://www.usachurches.org/church/conyngham-valley-bible-church.htm,40.995626,-76.063088
7505,Calvary Bible Fellowship Church,Large church,"6782 N Main St Coopersburg, PA",http://www.usachurches.org/church/calvary-bible-fellowship-church.htm,40.518154,-75.390704
7506,Faith Community Christian Church,Small church,"100 Church Dr Coraopolis, PA",http://www.usachurches.org/church/faith-community-christian-church.htm,40.522275,-80.189172
7507,Grace Community Church,Large church,"9160 Marshall Rd Cranberry Township, PA",http://www.usachurches.org/church/grace-community-church-cranberry-township.htm,40.72085,-80.099856
7508,Christ Bible Church,Medium church,"2721 Rochester Rd Cranberry Township, PA",http://www.usachurches.org/church/bible-baptist-church-cranberry-township.htm,40.695731,-80.135601
7509,Victory Family Church,Large church,"21150 U S Route 19Cranberry, PA",http://www.usachurches.org/church/victory-family-church.htm,37.815537,-90.154178
7510,Three Rivers Free Will Baptist Church,Small church,"20401 Route 19Cranberry Township, PA",http://www.usachurches.org/church/three-rivers-free-will-baptist-church.htm,39.453821,-91.791604
7511,Good Samaritan Church of the Brethren,Small church,"7269 Franklin Rd Cranberry Township, PA",http://www.usachurches.org/church/good-samaritan-church-of-the-bretheren.htm,40.702021,-80.075109
7512,Grace Community Church,Large church,"9160 Marshall Rd Cranberry Township, PA",http://www.usachurches.org/church/grace-community-church-cranberry-township.htm,40.72085,-80.099856
7513,Christ Bible Church,Medium church,"2721 Rochester Rd Cranberry Township, PA",http://www.usachurches.org/church/bible-baptist-church-cranberry-township.htm,40.695731,-80.135601
7514,Three Rivers Free Will Baptist Church,Small church,"20401 Route 19Cranberry Township, PA",http://www.usachurches.org/church/three-rivers-free-will-baptist-church.htm,39.453821,-91.791604
7515,Good Samaritan Church of the Brethren,Small church,"7269 Franklin Rd Cranberry Township, PA",http://www.usachurches.org/church/good-samaritan-church-of-the-bretheren.htm,40.702021,-80.075109
7516,Faith Community Chapel,Small church,"424 Broad St Exd Delta, PA",http://www.usachurches.org/church/faithcommunitychapel.htm,39.734035,-76.323301
7517,Peace United Church of Christ,Medium church,"37 E Swartzville Rd Denver, PA",http://www.usachurches.org/church/peace-united-church-of-christ.htm,40.230569,-76.074569
7518,Celebration Community Church,Large church,"1048 S Mountain Rd Dillsburg, PA",http://www.usachurches.org/church/celebrationcommunitychurch.htm,40.079367,-77.073967
7519,Cedar Hill Baptist Church,Medium church,"154 Chestnut Grove Rd Dillsburg, PA",http://www.usachurches.org/church/cedar-hill-baptist-church.htm,40.138068,-77.005805
7520,Calvary Fellowship Downingtown,Large church,"95 W Devon Dr Downingtown, PA",http://www.usachurches.org/church/calvary-fellowship-downingtown.htm,40.045032,-75.666077
7521,Faith Community Baptist Church,Medium church,"1585 Glenside Rd Downingtown, PA",http://www.usachurches.org/church/faith-community-baptist-church.htm,39.963695,-75.72728
7522,Drexel Hill Baptist Church,Medium church,"4400 State Rd Drexel Hill, PA",http://www.usachurches.org/church/drexel-hill-baptist-church.htm,39.9512,-75.30963
7523,Duncannon Assembly of God,Medium church,"500 N High St Duncannon, PA",http://www.usachurches.org/church/duncannon-assembly-of-god.htm,40.396237,-77.027119
7524,Fairview Village Church,Large church,"3044 W Germantown Pike Eagleville, PA",http://www.usachurches.org/church/fairview-village-church-of-the-nazarene.htm,40.163334,-75.382979
7525,Broadway Alliance Church,Medium church,"1000 Broadway Ave East Mc Keesport, PA",http://www.usachurches.org/church/broadway-alliance-church.htm,40.346523,-79.829043
7526,East Petersburg Mennonite Church,Medium church,"6279 Main St East Petersburg, PA",http://www.usachurches.org/church/eastpetersburgmennonitechurch.htm,40.103597,-76.354294
7527,Bethel Life Center,Small church,"523 Fawn Rd East Stroudsburg, PA",http://www.usachurches.org/church/bethel-pocono-christian-church.htm,41.022653,-75.184336
7528,All Souls Christian Center Church,Small church,"1 Crystal St, 2nd Floor East Stroudsburg, PA",http://www.usachurches.org/church/all-souls-christian-center-church.htm,40.999242,-75.181855
7529,Mountain Stream Baptist Church,Medium church,"25 Municipal Dr East Stroudsburg, PA",http://www.usachurches.org/church/mountain-stream-baptist-church.htm,41.063686,-75.074313
7530,Alabaster Box Worship and Arts Center,Medium church,"5205 Milford Rd East Stroudsburg, PA",http://www.usachurches.org/church/alabaster-box-worship-and-arts-center.htm,41.063736,-75.065874
7531,Trinity Episcopal Church,Medium church,"234 Spring Garden St Easton, PA",http://www.usachurches.org/church/trinity-episcopal-church-easton.htm,40.693265,-75.208475
7532,St. Peter Catholic Church,Medium church,"904 Mill Rd Elizabethtown, PA",http://www.usachurches.org/church/st-peter-catholic-church.htm,40.159771,-76.612871
7533,Elkins Park Reformed Presbyterian Church,Medium church,"901 Cypress Ave Elkins Park, PA",http://www.usachurches.org/church/elkins-park-reformed-presbyterian-church.htm,40.08177,-75.11642
7534,Morgantown Community Church,Large church,"4221 Main St Elverson, PA",http://www.usachurches.org/church/morgantowncommunitychurch.htm,40.156721,-75.858629
7535,Brick Lane Community Church,Large church,"52 S Brick Ln Elverson, PA",http://www.usachurches.org/church/bricklanecommunitychurch.htm,40.153017,-75.821117
7536,Calvary Fellowship of Emmaus,Small church,"50 S 6th St Emmaus, PA",http://www.usachurches.org/church/calvary-fellowship-of-emmaus.htm,40.53194,-75.495018
7537,Grace Fellowship International Church,Medium church,"123 W 10th St Erie, PA",http://www.usachurches.org/church/grace-fellowship-international-church.htm,42.124665,-80.084974
7538,St. Jude the Apostle Church,Large church,"2801 W 6th St Erie, PA",http://www.usachurches.org/church/st-jude-the-apostle-church.htm,42.106299,-80.14757
7539,Triumphant Life Church,Small church,"5651 Perry Hwy Erie, PA",http://www.usachurches.org/church/triumphant-life-church.htm,42.082093,-80.056308
7540,Saints Peter and Paul Byzantine Catholic Church,Medium church,"3415 Wallace St Erie, PA",http://www.usachurches.org/church/saints-peter-and-paul-byzantine-catholic-church.htm,42.108818,-80.05791
7541,Calvert Memorial Presbyterian Church,Small church,"94 Locust St Etna, PA",http://www.usachurches.org/church/calvertmemorialpresbyterianchurch.htm,40.498001,-79.944881
7542,Gospel Life Church,Medium church,"242 S Washington St Evans City, PA",http://www.usachurches.org/church/first-baptist-church-of-evans-city.htm,40.767665,-80.061494
7543,Everett Church of God,Medium church,"11152 Lincoln Hwy Everett, PA",http://www.usachurches.org/church/everett-church-of-god.htm,40.02,-78.407974
7544,Keystone Christian Church,Small church,"5875 Washington Ave Export, PA",http://www.usachurches.org/church/keystone-christian-church.htm,40.417236,-79.624939
7545,Grace Covenant Church,Medium church,"444 Creamery Way, Ste 100Exton, PA",http://www.usachurches.org/church/grace-covenant.htm,43.805274,-93.482404
7546,Greater Mount Zion Church of God In Christ,Medium church,"1825 Roemer Blvd Farrell, PA",http://www.usachurches.org/church/greatermountzionchurchofgodinchrist.htm,41.212179,-80.480294
