name;addr;lat;lon
BELEN MISSIONARY BAPTIST CHURCH;300 NORTH 3RD STREET, Belen, New Mexico 87002;34.66165;-106.77057
BELEN RIO COMMUNITIES LIGHTHOUSE;102 La Luna Pl., BELEN, New Mexico 87002;34.651215;-106.732045
BELEN SEVENTH-DAY ADVENTIST CHURCH;115 EAST ROSS AVENUE, Belen, New Mexico 87002;34.664235;-106.76496
CALVARY BAPTIST CHURCH;302 SOUTH MAIN STREET, Belen, New Mexico 87002;34.658605;-106.777232
CALVARY CHAPEL RIO GRANDE VALLEY;19381 HIGHWAY 314, Belen, New Mexico 87002;34.68457;-106.766655
CHURCH OF CHRIST;300 NORTH 3RD STREET, Belen, New Mexico 87002;34.66165;-106.77057
CHURCH OF CHRIST RIO GRANDE;VALLEY COMMUNITY PLAZA, Belen, New Mexico 87002;34.66275;-106.7762
CHURCH OF NAZARENE;105 LA LUNA PLACE, Belen, New Mexico 87002;34.651795;-106.733142
FIRST ASSEMBLY OF GOD CHURCH;19398 HIGHWAY 85, Belen, New Mexico 87002;34.66275;-106.7762
FIRST BAPTIST CHURCH;115 SOUTH 4TH, Belen, New Mexico 87002;34.65957;-106.77203
FIRST BAPTIST OF LOS CHAVEZ;9 LOS CHAVEZ PARK ROAD, Belen, New Mexico 87002;34.74012;-106.7535
FIRST PRESBYTERIAN CHURCH;85 MANZANO EXPRESSWAY IN RIO COMMUNITIES - MAILING ADDRESS P.O. BOX 218, Belen, New Mexico 87002;34.65739;-106.72307
FIRST UNITED METHODIST CHURCH;300 EAST REINKEN AVENUE, Belen, New Mexico 87002;34.6629;-106.77064
FIRST UNITED METHODIST CHURCH OF BELEN;P O Box 536, BELEN, New Mexico 87002;34.66275;-106.7762
KARIS COVENANT CHURCH;520 NORTH 3RD STREET, Belen, New Mexico 87002;34.64193;-106.78479
LIVING WATER FELLOWSHIP;19616 HIGHWAY 314, Belen, New Mexico 87002;34.71896;-106.758367
NEW JERUSALEM;1006 SOUTH MAIN STREET, Belen, New Mexico 87002;34.65018;-106.779205
OPEN ARMS EVANGELISTIC MINISTRIES INC.;212 SOUTH 6TH STREET, Belen, New Mexico 87002;34.65872;-106.774785
OUR LADY OF BELEN CHURCH;101 NORTH 10TH, Belen, New Mexico 87002;34.66225;-106.78281
RIO GRANDE VALLEY CHURCH OF CHRIST;75 SHERROD ROAD, Belen, New Mexico 87002;34.667215;-106.726057
SAINT PHILIP'S EPISCOPAL CHURCH;113 LA LUNA PLACE, Belen, New Mexico 87002;34.650795;-106.733102
SIERRA VISTA BAPTIST CHURCH;104 LA LUNA PLACE, Belen, New Mexico 87002;34.652235;-106.732235
TEMPLO EMMANUEL;1226 SOUTH MAIN STREET, Belen, New Mexico 87002;34.642485;-106.780065
UNITED PENTECOSTAL CHURCH;12 SHERROD ROAD, Belen, New Mexico 87002;34.66622;-106.733195
VALLEY BAPTIST CHURCH;202 DAMON STREET, Belen, New Mexico 87002;34.649025;-106.73229
Valley Baptist Church;202 Damon St, Belen, New Mexico 87002;34.649025;-106.73229
BERNALILLO FIRST BAPTIST CHURCH;912 CAMINO DEL PUEBLO, Bernalillo, New Mexico 87004;35.30191;-106.55021
BERNALILLO INDEPENDENT BAPTIST CHURCH;105 ACADEMY DRIVE, Bernalillo, New Mexico 87004;35.29589;-106.56244
BERNALILLO UNITED METHODIST CHURCH;136 W Calle D Andres, BERNALILLO, New Mexico 87004;35.30859;-106.54785
FIRST ASSEMBLY OF GOD;274 CAMINO DON TOMAS, Bernalillo, New Mexico 87004;35.31756;-106.55038
FIRST BAPTIST CHURCH;800 CAMINO DEL PUEBLO, Bernalillo, New Mexico 87004;35.30481;-106.5486
HARVEST TIME CHRISTIAN CHURCH;438 SOUTH CAMINO DEL PUEBLO, Bernalillo, New Mexico 87004;35.310825;-106.54684
IDALIA CONGREGATION;3034 NATIVITAS ROAD NORTHEAST, Bernalillo, New Mexico 87004;35.30916;-106.58951
OUR LADY OF SORROWS;P.O. Box 607, BERNALILLO, New Mexico 87004;35.300931;-106.551426
OUR LADY OF SORROWS CATHOLIC CHURCH;301 NORTH CAMINO DEL PUEBLO, Bernalillo, New Mexico 87004;35.322501;-106.542721
PENTECOSTAL CHURCH OF GOD;438 CAMINO DEL PUEBLO, Bernalillo, New Mexico 87004;35.310825;-106.54684
SAINT VINCENT DE PAUL;281 NORTH CAMINO DEL PUEBLO, Bernalillo, New Mexico 87004;35.32101;-106.54408
SAN ANTONIO;P.O. Box 607, BERNALILLO, New Mexico 87004;35.300931;-106.551426
SAN JOSE;P.O. Box 607, BERNALILLO, New Mexico 87004;35.300931;-106.551426
ST. ANTHONY;P.O. Box 607, BERNALILLO, New Mexico 87004;35.300931;-106.551426
UNITED PRESBYTERIAN CHURCH;Po Box 419, CASA BLANCA, New Mexico 87007;34.748427;-107.545831
CEDAR CREST BAPTIST CHURCH;12078 STATE HWY NORTH, Cedar Crest, New Mexico 87008;35.11226;-106.37356
CHURCH OF CHRIST OF CEDAR CREST;12128 STATE HWY NORTH, Cedar Crest, New Mexico 87008;35.1178;-106.37139
MOUNTAIN CHRISTIAN CHURCH;12242 STATE HWY NORTH, Cedar Crest, New Mexico 87008;35.1332;-106.36588
MOUNTAIN VALLEY BAPTIST CHURCH;12127 STATE HWY NORTH, Cedar Crest, New Mexico 87008;35.11836;-106.37249
MOUNTAINSIDE UNITED METHODIST CHURCH;4 Penny Ln, CEDAR CREST, New Mexico 87008;35.095985;-106.38176
NUESTRA SENORA DE LAS REMEDIOS;P.O. Box 98, CERRILLOS, New Mexico 87010;35.421798;-106.137632
ST. JOSEPH;P.O. Box 98, CERRILLOS, New Mexico 87010;35.421798;-106.137632
CHURCH OF THE HOLY APOSTLES;296 9th Avenue, NEW YORK, New York 10001;40.74898;-73.99938
FAITH CHAPEL NYC;244 FIFTH AVENUE, #2566, NEW YORK NY, New York City, New York 10001;40.74462;-73.98748
FELICIANO AMARAL;RUA C 23, New York, New York 10001;40.751687;-74.004544
HALLELUJAH NEW YORK CHURCH;2 WEST 32ND STREET, NEW YORK NY, New York City, New York 10001;40.74725;-73.98615
Heritage Baptist Church;Sunday Services at The McCarton School, 331 W. 25th Street, New York, New York 10001;40.7306;-73.9866
JAPANESE AMERICAN UNITED;255 7th Ave, NEW YORK, New York 10001;40.74503;-73.99476
OCEAN CHURCH;481 8TH AVENUE, NEW YORK NY, New York City, New York 10001;40.752675;-73.99351
QUEENS SAFE HAVEN;601 Onderdonk Ave, NEW YORK, New York 10001;40.70508;-73.90871
rev john opondo;p.o.box 270 darr esalam tanzania, Albany, New York 10001;40.751687;-74.004544
SAINT COLUMBA CHURCH;343 WEST 25TH STREET, NEW YORK NY, New York City, New York 10001;40.74741;-73.99927
SAINT JOHN THE BAPTIST ROMAN CATHOLIC CHURCH;210 WEST 31ST STREET, NEW YORK NY, New York City, New York 10001;40.74972;-73.99373
SAINT MICHAEL BRAZILIAN CHURCH;424 WEST 34TH STREET, NEW YORK NY, New York City, New York 10001;40.753635;-73.997395
SAINT MICHAEL CATHOLIC CHURCH;424 WEST 34TH STREET, NEW YORK NY, New York City, New York 10001;40.753635;-73.997395
ST. FRANCIS OF ASSISI;135 West 31st. and West 32nd. Street, NEW YORK, New York 10001;40.74751;-73.98609
www.internationalislamicchurchofchrist.blogspot.com;www.internationalislamicchurchofchrist.blogspot.com, New York City, New York 10001;40.770217;-73.943097
BETHEL CHINESE ASSEMBLY OF GOD;77 ELDRIDGE STREET, NEW YORK NY, New York City, New York 10002;40.71701;-73.992755
BROOKLYN CHURCH OF THE EVANGEL;1950 Bedford Ave, NEW YORK, New York 10002;40.65726;-73.95673
BROOKLYN NAZARENE CONGREGATIONAL;506 Macdonough St, NEW YORK, New York 10002;40.717546;-73.986377
CHINESE UNITED METHODIST CHURCH;69 Madison St, NEW YORK, New York 10002;40.71221;-73.99671
CHINESE UNITED METHODIST CHURCH;69 MADISON STREET, NEW YORK, New York 10002;40.71221;-73.99671
CHURCH OF GRACE TO FUJIANESE;133 ALLEN STREET, NEW YORK NY, New York City, New York 10002;40.72019;-73.99017
CHURCH OF NEW YORK CHINATOWN;51 EAST BROADWAY # 2, NEW YORK NY, New York City, New York 10002;40.71344;-73.995635
DE WITT REFORMED CHURCH;280 RIVINGTON STREET, NEW YORK NY, New York City, New York 10002;40.71752;-73.97959
DELANCEY SPANISH SEVENTH-DAY ADVENTIST CHURCH;126 Forsyth St, NEW YORK, New York 10002;40.71946;-73.99216
DEWITT CHURCH-HEADSTART;123 RIDGE STREET, NEW YORK NY, New York City, New York 10002;40.71913;-73.98328
EPISCOPAL CHURCH OF OUR SAVIOUR;48 HENRY STREET, NEW YORK NY, New York City, New York 10002;40.71284;-73.99555
FIRST CHINESE PRESBYTERIAN CHURCH;61 HENRY STREET, NEW YORK NY, New York City, New York 10002;40.71308;-73.99494
FIRST CHURCH OF THE NAZARENE;61 RIVINGTON STREET, NEW YORK NY, New York City, New York 10002;40.720535;-73.99034
GRACE FAITH CHURCH;65 CHRYSTIE STREET, NEW YORK NY, New York City, New York 10002;40.71674;-73.994785
MANHATTAN LAMB'S;61 Rivington St., NEW YORK, New York 10002;40.720535;-73.99034
MOUNT OLIVE CHURCH;72 ELDRIDGE STREET, NEW YORK NY, New York City, New York 10002;40.716732;-73.992697
NEW YORK CHINESE ALLIANCE CHURCH;4 RIVINGTON STREET, NEW YORK NY, New York City, New York 10002;40.7216;-73.99292
OUR LADY OF SORROWS CHURCH AND FRIARY;213 Stanton Street, NEW YORK, New York 10002;40.7195;-73.98236
PRIMITIVE CHRISTIAN CHURCH INC;207 EAST BROADWAY, NEW YORK NY, New York City, New York 10002;40.71413;-73.98779
QUEENS SAINT MARK'S;601 Onderdonk Ave, NEW YORK, New York 10002;40.70508;-73.90871
SAINT AUGUSTINE'S CHURCH;290 Henry St, NEW YORK, New York 10002;40.7139;-73.98324
SAINT JOSEPH CHURCH;5 MONROE STREET, NEW YORK NY, New York City, New York 10002;40.711575;-73.99629
SAINT MARY CHURCH;440 GRAND STREET, NEW YORK NY, New York City, New York 10002;40.715765;-73.98523
SAINT TERESA CHURCH;141 HENRY STREET, NEW YORK NY, New York City, New York 10002;40.713505;-73.99067
ST. MARY;28 Attorney Street, NEW YORK, New York 10002;40.71608;-73.9855
TRINITY ASSEMBLY OF GOD;138 HENRY STREET, NEW YORK NY, New York City, New York 10002;40.71318;-73.990635
UNITED BRETHREN CHURCH OF NY INC;58 ELDRIDGE STREET, NEW YORK NY, New York City, New York 10002;40.716235;-73.99278
ALL SAINTS UKRAINIAN CHURCH;206 EAST 11TH STREET, NEW YORK NY, New York City, New York 10003;40.73092;-73.988095
CHRIST LUTHERAN CHURCH;355 EAST 19TH STREET, NEW YORK NY, New York City, New York 10003;40.73479;-73.98077
CHURCH OF ALL NATIONS;48 SAINT MARKS PLACE, NEW YORK NY, New York City, New York 10003;40.728711;-73.9882
GRACE CHURCH;802 BROADWAY, NEW YORK NY, New York City, New York 10003;40.73204;-73.99119
GRACE CHURCH SCHOOL;86 4TH AVENUE, NEW YORK NY, New York City, New York 10003;40.73177;-73.99048
GRACE CHURCH SHELTER;86 4TH AVENUE, NEW YORK NY, New York City, New York 10003;40.73177;-73.99048
GREEK ORTHODOX CHURCH;143 EAST 17TH STREET, NEW YORK NY, New York City, New York 10003;40.735555;-73.986205
MANHATTAN CORNERSTONE PRESBYTERIAN CHURCH;123 E 15th St, NEW YORK, New York 10003;40.73463;-73.98798
MANHATTAN MENNONITE FELLOWSHIP;314 E 19th St, NEW YORK, New York 10003;40.735025;-73.98216
MIDDLE CHURCH;50 EAST 7TH STREET, NEW YORK NY, New York City, New York 10003;40.727605;-73.987625
NATIVITY CHURCH;44 2ND AVENUE, NEW YORK NY, New York City, New York 10003;40.72535;-73.9899
RIVER VINEYARD CHRISTIAN FELLOWSHIP;826 Broadway, NEW YORK, New York 10003;40.73327;-73.99095
SAINT ANN'S CHURCH FOR THE DEAF;209 EAST 16TH STREET, NEW YORK NY, New York City, New York 10003;40.734505;-73.985405
SAINT ANNS CHURCH;110 EAST 12TH STREET, NEW YORK NY, New York City, New York 10003;40.732518;-73.989464
SAINT CYRIL'S CHURCH;62 SAINT MARKS PLACE, NEW YORK NY, New York City, New York 10003;40.728711;-73.9882
SAINT GEORGE CHURCH;209 EAST 16TH STREET, NEW YORK NY, New York City, New York 10003;40.734505;-73.985405
SAINT GEORGE CHURCH;209 EAST 16TH STREET, NEW YORK NY, New York City, New York 10003;40.734505;-73.985405
SAINT MARKS CHURCH IN THE BOWERY;131 EAST 10TH STREET, NEW YORK NY, New York City, New York 10003;40.73016;-73.98706
SAINT MARY CATHOLIC CHURCH;246 EAST 15TH STREET, NEW YORK NY, New York City, New York 10003;40.73315;-73.98496
ST. GEORGE;30 E. 7th Street, NEW YORK, New York 10003;40.72833;-73.98921
OUR LADY OF THE ROSARY;7 State St., NEW YORK, New York 10004;40.70247;-74.01361
BROOKLYN ALL SOULS BETHLEHEM;566 E Seventh St, NEW YORK, New York 10005;40.75503;-73.98783
OUR LADY OF VICTORY CHURCH;60 WILLIAM STREET, NEW YORK NY, New York City, New York 10005;40.70705;-74.00878
tvm;newyork, newyork, New York 10005;40.705844;-74.007122
BIBLE BAPTIST CHURCH;2428 SEASHORE ROAD, Supply, North Carolina 24862;33.923745;-78.31419
Eternal Word Ministries;2389 Charles, Charlotte, North Carolina 26789;35.227209;-80.843083
ADVANCE BAPTIST CHURCH;1938 NC HIGHWAY 801 SOUTH, Advance, North Carolina 27006;35.94329;-80.411775
ADVANCE METHODIST CHURCH;1911 NC HIGHWAY 801 SOUTH, Advance, North Carolina 27006;35.94435;-80.41194
Bethlehem United Methodist Church;321 Redland Road, Advance, North Carolina 27006;35.99433;-80.47745
BIXBY PRESBYTERIAN CHURCH;1806 FORK BIXBY ROAD, Advance, North Carolina 27006;35.93887;-80.45104
CHINQUPION GROVE BAPTIST CHURCH;4462 NC HIGHWAY 801 SOUTH, Advance, North Carolina 27006;35.867285;-80.442834
CHRIST TEMPLE CHURCH OF GOD IN CHRIST;109 HOWARDTOWN, Advance, North Carolina 27006;35.948495;-80.486467
CORNERSTONE CHRISTIAN CHURCH;5385 US HIGHWAY 158, Advance, North Carolina 27006;36.006815;-80.43625
DAVIE BAPTIST CHURCH;1489 FORK BIXBY ROAD, Advance, North Carolina 27006;35.92794;-80.45094
DAVIE BAPTIST CHURCH;1489 FORK BIXBY ROAD, Advance, North Carolina 27006;35.92794;-80.45094
DULIN UNITED METHODIST CHURCH;897 DULIN ROAD, Advance, North Carolina 27006;35.92112;-80.39365
EAGLE HEIGHTS CHURCH;5301 HIGHWAY 158, Advance, North Carolina 27006;36.004847;-80.439892
EAST DAVIE BAPTIST CHURCH;5397 US HIGHWAY 158, Advance, North Carolina 27006;36.00721;-80.43559
ELBAVILLE UNITED METHODIST;2595 HIGHWAY 801, Advance, North Carolina 27006;35.92106;-80.40502
ELBAVILLE UNITED METHODIST CHURCH;2825 NC HIGHWAY 801 SOUTH, Advance, North Carolina 27006;35.914055;-80.40972
EPISCOPAL CHURCH OF THE ASCENSION;183 FORK BIXBY ROAD, Advance, North Carolina 27006;35.88245;-80.44455
FELLOWSHIP BAPTIST CHURCH;1084 RAINBOW ROAD, Advance, North Carolina 27006;36.00055;-80.48692
FULTON UNITED METHODIST;3689 HIGHWAY 801 South, Advance, North Carolina 27006;35.88637;-80.41941
FULTON UNITED METHODIST CHURCH;3689 NC HIGHWAY 801 SOUTH, Advance, North Carolina 27006;35.88637;-80.41941
HILLSDALE BAPTIST CHURCH;4815 HIGHWAY 158, Advance, North Carolina 27006;35.99394;-80.45658
HILLSDALE UNITED METHODIST CHURCH;5018 US HIGHWAY 158, Advance, North Carolina 27006;35.99757;-80.44818
MACEDONIA MORAVIAN CHURCH;700 NC HIGHWAY 801 NORTH, Advance, North Carolina 27006;36.01455;-80.46247
MACEDONIA MORAVIAN CHURCH PRESCHOOL;700 NC HIGHWAY 801 NORTH, Advance, North Carolina 27006;36.01455;-80.46247
MOCKS UNITED METHODIST CHURCH;523 BEAUCHAMP ROAD, Advance, North Carolina 27006;35.9632;-80.43008
MOUNT SINAI AME ZION CHURCH;488 PEOPLES CREEK RAOD, Advance, North Carolina 27006;35.91589;-80.39226
PINEY GROVE UNITED METHODIST CHURCH;376 UNDERPASS ROAD, Advance, North Carolina 27006;35.94962;-80.40459
REDLAND CHURCH OF CHRIST;4302 US HIGHWAY 158, Advance, North Carolina 27006;35.986375;-80.47663
REDLAND PENTECOSTAL HOLINESS CHURCH;137 BALTIMORE ROAD, Advance, North Carolina 27006;35.989995;-80.460355
SANDY CREEK BAPTIST CHURCH;645 NC HIGHWAY 801 SOUTH, Advance, North Carolina 27006;35.98648;-80.43194
SMITH GROVE AME ZION CHURCH;3707 US HIGHWAY 158 MOCKS, Advance, North Carolina 27006;35.97307;-80.49608
SMITH GROVE METHODIST CHURCH;3492 US HIGHWAY 158 MOCKS, Advance, North Carolina 27006;35.96552;-80.49942
YADKIN VALLEY BAPTIST CHURCH;1324 YADKIN VALLEY ROAD, Advance, North Carolina 27006;36.03628;-80.472825
ARARAT FRIENDS MEETING;1326 ARARAT ROAD, Ararat, North Carolina 27007;36.40518;-80.55642
BLACKWATER UNITED METHODIST CHURCH;3662 ARARAT ROAD, Ararat, North Carolina 27007;36.39764;-80.6238
BRYANT'S CHAPEL BAPTIST CHURCH;1474 RADAR ROAD, Ararat, North Carolina 27007;36.410945;-80.57353
FELLOWSHIP BAPTIST CHURCH;1298 ARARAT ROAD, Ararat, North Carolina 27007;36.40533;-80.5554
LITTLE MOUNTAIN BAPTIST CHURCH;640 LITTLE MOUNTAIN CHURCH ROAD, Ararat, North Carolina 27007;36.4147;-80.602725
MOUNT ZION BAPTIST CHURCH;106 INSPIRATION LANE, Ararat, North Carolina 27007;36.395705;-80.57295
ROCK HILL BAPTIST CHURCH;114 BULLIN FARM LANE, Ararat, North Carolina 27007;36.375785;-80.617445
BELEWS CREEK UNITED CHURCH OF CHRIST;8451 BELEWS CREEK ROAD, Belews Creek, North Carolina 27009;36.243075;-80.071855
MOUNT CALVARY BAPTIST CHURCH;7279 PINE HALL ROAD, Belews Creek, North Carolina 27009;36.24179;-80.1017
ROCK HILL BAPTIST CHURCH;OLD PINE HALL, Belews Creek, North Carolina 27009;36.2599553;-80.1001653
STOKESBURG UNITED METHODIST CHURCH;6860 Rangecrest Rd, BELEWS CREEK, North Carolina 27009;36.190705;-80.11256
VICTORY BAPTIST CHURCH;7035 BELEWS CREEK ROAD, Belews Creek, North Carolina 27009;36.21224;-80.09377
EMMANUEL LUTHERAN CHURCH;107 BROADWAY, Abercrombie, North Dakota 58001;46.44784;-96.73494
ARGUSVILLE UNITED CHURCH;ARGUSVILLE ND, Anrgusville, North Dakota 58005;47.052193;-96.934528
HERBY LUTHERAN CHURCH;ARGUSVILLE ND, Anrgusville, North Dakota 58005;47.052193;-96.934528
SAINT WILLIAMS CATHOLIC CHURCH;ARGUSVILLE ND, Anrgusville, North Dakota 58005;47.052193;-96.934528
ARTHUR;P O Box 38, ARTHUR, North Dakota 58006;47.104144;-97.218143
LUTHERAN CHURCH;, Arthur, North Dakota 58006;47.104144;-97.218143
SAINT JOHN'S LUTHERAN CHURCH;PO BOX 126, Arthur, North Dakota 58006;47.104144;-97.218143
PEACE LUTHERAN CHURCH;300 MAIN ST, Barney, North Dakota 58008;46.2659;-97.0001
BLANCHARD LUTHERAN CHURCH;, Blanchard, North Dakota 58009;47.345815;-97.219533
ALEXANDRIA BAPTIST CHURCH;94 WEST MAIN, Alexandria, Ohio 43001;40.09027;-82.614206
ALEXANDRIA METHODIST CHURCH;72 CHURCH STREET, Alexandria, Ohio 43001;40.0904;-82.61341
CHURCH OF CHRIST;5380 WORTHINGTON ROAD, Alexandria, Ohio 43001;40.07584;-82.59802
DUBLIN COMMUNITY;81 W Bridge St, AMLIN, Ohio 43002;40.076401;-83.180799
FELLOWSHIP BAPTIST CHURCH;6720 SHIER RINGS ROAD, Amlin, Ohio 43002;40.09504;-83.172655
NEW LIFE APOSTOLIC CHURCH;5248 AVERY ROAD, Amlin, Ohio 43002;40.067401;-83.16015
SAINT JOHN'S LUTHERAN CHURCH MO;6135 RINGS ROAD, Amlin, Ohio 43002;40.0771;-83.1796125
ASHLEY UNITED METHODIST CHURCH;214 WEST HIGH STREET, Ashley, Ohio 43003;40.40955;-82.96019
ASHLEY UNITED METHODIST CHURCH;503 EAST HIGH STREET, Ashley, Ohio 43003;40.408545;-82.948855
Brothers And Sisters In Christ Ministries;P.O. Box 296, Blacklick, Ohio 43004;39.99562;-82.811286
CALVARY APOSTOLIC CHURCH;1390 WINDRUSH CIRCLE, Blacklick, Ohio 43004;40.00957;-82.83013
EAST SIDE GRACE BRETHREN CHURCH;7510 EAST BROAD STREET, Blacklick, Ohio 43004;39.986355;-82.79598
EASTBROOK BAPTIST CHURCH;185 MACDOUGALL LANE, Blacklick, Ohio 43004;39.987345;-82.812061
Eastpointe Christian Church;745 N. Waggoner Road, Blacklick, Ohio 43004;40.000975;-82.79344
FAMILY WORSHIP CENTER;566 REYNOLDSBURG NORTHWEST ALBN ROAD, Blacklick, Ohio 43004;39.99562;-82.811286
HAVENS CORNERS CHURCH;6696 HAVENS CORNERS ROAD, Blacklick, Ohio 43004;40.01977;-82.815826
New Horizons Community Church;2100 Reynoldsburg New Albany Road, Blacklick, Ohio 43004;40.025675;-82.81411
REYNOLDSBURG THE OASIS UCC;7584 Burkey Ave, BLACKLICK, Ohio 43004;39.952165;-82.79482
THE JOURNEY CHURCH;418 KESTREL STREET, Blacklick, Ohio 43004;39.994775;-82.782355
UNITED BAPTIST CHURCH;6046 TAYLOR ROAD, Blacklick, Ohio 43004;40.000105;-82.8166411875
BLADENSBURG CHURCH OF CHRIST;HENPECK ROAD, BLADENSBURG OH, Blandensburg, Ohio 43005;40.284835;-82.281545
CHURCH OF THE NAZARENE;305 SOUTH SCRAPER, Vinita, Oklahoma 67801;36.63475;-95.15842
FIRST BAPTIST CHURCH;BOX 209, Burns Flat, Oklahoma 72624;35.34894;-99.170362
ALEX BAPTIST CHURCH;MAIN AND B STREET, Alex, Oklahoma 73002;34.914792;-97.778649
ALEX SOUTHERN BAPTIST CHAPEL;PO BOX 116, Alex, Oklahoma 73002;34.914792;-97.778649
ALEX UNITED METHODIST CHURCH;P.O. BOX 3, Alex, Oklahoma 73002;34.914792;-97.778649
ALEX UNITED METHODIST CHURCH;P O Box 8, ALEX, Oklahoma 73002;34.914792;-97.778649
ASSEMBLY OF GOD CHURCH;406 WEST H, Alex, Oklahoma 73002;34.914792;-97.778649
FIRST BAPTIST CHURCH OF ALEX;401 SOUTH MAIN STREET, Alex, Oklahoma 73002;34.91403;-97.77888
HAWKINS FREEWILL BAPTIST CHURCH;HC 61, Alex, Oklahoma 73002;34.914792;-97.778649
MAIN STREET CHURCH OF CHRIST;P.O. BOX 427, Alex, Oklahoma 73002;34.914792;-97.778649
METHODIST CHURCH;502 SOUTH MAIN, Alex, Oklahoma 73002;34.914792;-97.778649
NINNEKAH UNITED METHODIST CHURCH;P O Box 8, ALEX, Oklahoma 73002;34.914792;-97.778649
SOUTHERN BAPTIST CHAPEL;304 NORTH MAIN, Alex, Oklahoma 73002;34.914792;-97.778649
WESTSIDE CHURCH OF CHRIST;704 SOUTH 4TH, Alex, Oklahoma 73002;34.914792;-97.778649
ACTS 2 UNITED METHODIST CHURCH;1400 NORTHWESST 178TH STREET, Edmond, Oklahoma 73003;35.65175;-97.53766
ACTS 2 UNITED METHODIST CHURCH;4848 W Covell Rd, EDMOND, Oklahoma 73003;35.68004;-97.547575
BETHEL CONGREGATIONAL CHURCH;2131 NORTHWEST 234TH STREET, Edmond, Oklahoma 73003;35.711505;-97.550255
CHRISTIAN FAITH CHURCH;329 WESST EDMOND ROAD, Edmond, Oklahoma 73003;35.653115;-97.488065
CHURCH AT EDMOND INC;5801 NW 178TH STREET, Edmond, Oklahoma 73003;35.65312;-97.6193
CHURCH OF CHRIST OF WESTWOOD;3100 WEST DANFORTH ROAD, Edmond, Oklahoma 73003;35.66613;-97.52364
CHURCH OF GOD OF PROPHECY;410 WEST HURD STREET, Edmond, Oklahoma 73003;35.656545;-97.489315
CREEKSIDE COMMUNITY CHURCH;15500 NORTH WESTERN AVENUE, Edmond, Oklahoma 73003;35.6277;-97.53109
CROSS TIMBERS COMMUNITY CHURCH;17820 NORTH WESTERN AVENUE, Edmond, Oklahoma 73003;35.65203;-97.530485
DEER CREEK BIBLE MISSIONARY CHURCH;21057 NORTH MERIDIAN AVENUE, Edmond, Oklahoma 73003;35.68535;-97.603325
DEER CREEK CHURCH OF CHRIST;6225 NORTHWEST 178TH STREET, Edmond, Oklahoma 73003;35.65365;-97.62474
EDMOND CHINESE INTERNATIONAL UMC;321 W. 8th Street, Edmond, Oklahoma 73003;35.64829;-97.487567
EDMOND CHRISTIAN CENTER;21477 NORTH WESTERN AVENUE, Edmond, Oklahoma 73003;35.68995;-97.5337
EDMOND FAMILY WORSHIP CENTER;400 WEST 18TH STREET, Edmond, Oklahoma 73003;35.635707;-97.490584
EDMOND ROAD BAPTIST CHURCH;1207 WEST EDMOND ROAD, Edmond, Oklahoma 73003;35.65283;-97.50027
EDMOND TRINITY CHRISTIAN CHURCH;1400 NORTHWEST 178TH STREET, Edmond, Oklahoma 73003;35.65175;-97.53766
EDMONDCHURCH.COM;700 WEST SECOND STREET, Edmond, Oklahoma 73003;35.65351;-97.493585
EMMANUEL BAPTIST CHURCH;2140 N Kelley Ave, Edmond, Oklahoma 73003;35.676243;-97.496059
FAITH FAMILY WORSHIP CENTER;3724 EAST 2ND STREET, Edmond, Oklahoma 73003;35.65211;-97.43114
FAITH LIFE CHURCH INC;12601 CORJIL LANE, Edmond, Oklahoma 73003;35.59777;-97.445488
FREE METHODIST CHURCH OF EDMOND;1500 NW 178TH STREET, Edmond, Oklahoma 73003;35.65206;-97.540035
FULL GOSPEL ASSEMBLY CHURCH;10901 SOUTH SANTA FE AVENUE, Edmond, Oklahoma 73003;35.639318;-97.51384
GODLIFE COMMUNITY CHURCH;PO BOX 7001, Edmond, Oklahoma 73003;35.661134;-97.490117
GOLDEN ACRES BAPTIST CHURCH;5100 EAST 33RD STREET, Edmond, Oklahoma 73003;35.6236;-97.41561
HERITAGE FELLOWSHIP;329 WEST EDMOND ROAD, Edmond, Oklahoma 73003;35.653115;-97.488065
HOPEWELL BAPTIST CHURCH;RURAL ROUTE 2 BOX 70, Edmond, Oklahoma 73003;35.65882;-97.49688
LIFE CHURCH;2319 WESST EDMOND ROAD, Edmond, Oklahoma 73003;35.653056;-97.556031
MEMORIAL ROAD MENNONITE CHURCH;4201 EAST MEMORIAL ROAD, Edmond, Oklahoma 73003;35.60959;-97.44352
METRO CHURCH;4500 EAST 2ND STREET, Edmond, Oklahoma 73003;35.65254;-97.42065
NEW COVENANT UNITED METHODIST CHURCH;1700 SOUTH BRYANT AVENUE, Edmond, Oklahoma 73003;35.63673;-97.45972
NEW LIFE CHRISTIAN CHURCH;405-8445006- 333 NORTH BOULEVARD, Edmond, Oklahoma 73003;35.65903;-97.47871
NEW LIFE TABERNACLE UNITED CHURCH OF CHRIST;18800 NORTH WESTERN AVENUE, Edmond, Oklahoma 73003;35.66261;-97.53105
NORTH POINTE BAPTIST CHURCH;23887 NORTH MACARTHUR BOULEVARD, Edmond, Oklahoma 73003-9411;35.71515;-97.62136
OAK HILLS CHURCH;1703 NORTHWEST 150TH STREET, Edmond, Oklahoma 73003;35.62546;-97.54147
OAKTREE ASSEMBLY OF GOD;400 WEST DANFORTH ROAD, Edmond, Oklahoma 73003;35.66735;-97.48856
