name;addr
Korean First Baptist Church;323 W Main St,Jacksonville,,AR,72076-4506
New Heart Korean Baptist Church;3275 Glendower St,Rosamond,,CA,93560-7631
Elk River;10020 Upper Snake Rd,Athens,,AL,35614-3865
Mount Olive;15958 White Store Pageland Rd,Marshville,,NC,28103
Chechero Baptist Church;4973 Highway 76 E,Clayton,,GA,30525
New Union Baptist Church;4159 Jones Creek Rd,Blairsville,,GA,30512-3895
First Baptist of Trenton;11905 S Main St,Trenton,,GA,30752-2855
Lookout Baptist Church;8645 Highway 193,Chickamauga,,GA,30707-2100
Saved By Grace Baptist Church;28 County Road 272,Stevenson,,AL,35772
Crosspointe Community Church;75 Walker Industrial Dr,Ringgold,,GA,30736-7581
Christ-Centered Fellowship Baptist Church;111 N Oak St,Jacksonville,,AR,72076-4628
Echo Hills Baptist Church;204 Bert Dr,Greer,,SC,29651-7254
Poplar Springs Baptist Church;790 Highway 417,Moore,,SC,29369-8422
Pelham First Baptist Church;2720 S Old Highway 14,Greer,,SC,29650-4909
Pine Hill Baptist Church;12626 Highway 41,Tunnel Hill,,GA,30755-7809
Marshall Road Baptist Church;821 Marshall Rd,Jacksonville,,AR,72076-3744
Hurricane Grove;2176 Hurricane Rd,New Market,,AL,35761-7626
Underwood Baptist;5091 Highway 157,Florence,,AL,35633-7025
Monaghan En Espanol;1500 W Parker Rd,Greenville,,SC,29617-2709
Havelock Korean;101 Hollywood Blvd,Havelock,,NC,28532-2205
Victory;88 County Road 353,Stevenson,,AL,35772
New Hope Baptist Church;875 Neelys Creek Rd,Rock Hill,,SC,29730-8647
Monaghan Baptist Church;1500 W Parker Rd,Greenville,,SC,29617-2709
Cedar Lane Baptist Church;203 Marion St,Greenville,,SC,29611-2964
First Baptist of Blairsville;296 Blue Ridge St,Blairsville,,GA,30512-8532
Maple Grove Baptist Church;347 Maple Grove Rd NW,Dalton,,GA,30721-7706
Harmony Baptist Church;4407 Old Highway 76,Blue Ridge,,GA,30513
New Lookout Baptist Church;50 Ridley Cir,Rising Fawn,,GA,30738
Sandhill Community Baptist Church;575 N McPhatter Rd,Red Springs,,NC,28377-8289
McConnells First Baptist Church;4189 Chester Hwy,Mc Connells,,SC,29726-6738
Poe Baptist Church;13 2nd Ave,Greenville,,SC,29609-5268
Cedar Fork;668 Cedar Fork Church Rd,Beulaville,,NC,28518-7518
First Baptist Church;111 Hollywood Blvd,Havelock,,NC,28532-2205
Eastport;669 COUNTY ROAD 956,Iuka,,MS,38852-8008
Byhalia First Baptist Church;2555 Church St,Byhalia,,MS,38611-9576
Lone Oak;207 County Road 620,Corinth,,MS,38834-8365
Zion Hill Baptist Church;50 Zion Hill Church Rd,Chatsworth,,GA,30705-6121
Whitehead Baptist Church;2650 County Road 51,Rogersville,,AL,35652
Heritage Baptist Church;103 Ravenel St,Greenville,,SC,29611-6329
Bethel Baptist Church;112 N Jeff Davis Ave,Jacksonville,,AR,72076-4020
Korean First Baptist Church;323 W Main St,Jacksonville,,AR,72076-4506
New Heart Korean Baptist Church;3275 Glendower St,Rosamond,,CA,93560-7631
Elk River;10020 Upper Snake Rd,Athens,,AL,35614-3865
Mount Olive;15958 White Store Pageland Rd,Marshville,,NC,28103
Chechero Baptist Church;4973 Highway 76 E,Clayton,,GA,30525
New Union Baptist Church;4159 Jones Creek Rd,Blairsville,,GA,30512-3895
First Baptist of Trenton;11905 S Main St,Trenton,,GA,30752-2855
Lookout Baptist Church;8645 Highway 193,Chickamauga,,GA,30707-2100
Saved By Grace Baptist Church;28 County Road 272,Stevenson,,AL,35772
Crosspointe Community Church;75 Walker Industrial Dr,Ringgold,,GA,30736-7581
Christ-Centered Fellowship Baptist Church;111 N Oak St,Jacksonville,,AR,72076-4628
Echo Hills Baptist Church;204 Bert Dr,Greer,,SC,29651-7254
Poplar Springs Baptist Church;790 Highway 417,Moore,,SC,29369-8422
Pelham First Baptist Church;2720 S Old Highway 14,Greer,,SC,29650-4909
Edgewood Baptist Church;107 Meadow Wood Dr,Greenville,,SC,29615-3908
Carolina;685 Carolina Church Rd,Saint Pauls,,NC,28384-9668
New Liberty;98 County Rd 944,Glen,,MS,38846
New Prospect;310 Highway 305 N,Olive Branch,,MS,38654-9026
Sedona Ministerio Cristiano;1090 West State Route 89A,Sedona,,AZ,86336
Aletheia Church;1090 W State Route 89A,Sedona,,AZ,86336-5764
Broken Spoke Biker Church;6661 Hwy 58 S,Maysville,,NC,28555
Earle Street Baptist Church;225 W Earle St,Greenville,,SC,29609-5423
Oak Ridge;261 Oak Ridge Church Rd,Hamlet,,NC,28345-8260
Sharon Baptist Church;9957 Turnbull Rd,Fayetteville,,NC,28312-8502
Morven;401 E Main St,Morven,,NC,28119
First Baptist of Blue Ridge;907 E Main St,Blue Ridge,,GA,30513-0035
Stevenson First;1110 Kentucky Ave,Stevenson,,AL,35772-3120
Center Star First;6620 Highway 72,Killen,,AL,35645-7927
Horizon Church;1070 Bosque Farms Blvd.,Bosque Farms,,NM,87068
Cross Community Mission, Corinth;34 County Road 329,Corinth,,MS,38834-8883
The Journey Church;1222 E Main St,Havelock,,NC,28532-2405
Friendship Baptist Church;Hwy 72,Killen,,AL,35645-9999
Keowee Baptist Church;544 Keowee Baptist Church Rd,Six Mile,,SC,29682
Overbrook Baptist Church;1705 E North St,Greenville,,SC,29607-1456
City View First Baptist Church;2300 W Blue Ridge Dr,Greenville,,SC,29611-3647
Loving Baptist Church;45671 Lovings Lane,Heavener,,OK,74937-9142
New Bethel Baptist Church;602 S New Bethel Blvd,Byng,,OK,74820
Killen First;510 J C Mauldin Hwy,Killen,,AL,35645-9021
Free Spirit Bible Baptist Church;410 W Rasch Rd,Florence,,AL,35633-1234
Mount Pisgah Baptist Church;1017 Ray Road,Jacksonville,,AR,72076-4825
Mt Freedom Baptist Church;478 Highway 107,Mountain Rest,,SC,29664
Meridianville First;175 Monroe Rd,Meridianville,,AL,35759-2011
Pineview Baptist Church;1173 Brockman Mcclimon Rd,Greer,,SC,29651-7040
Elljean Baptist Church;605 Elljean Rd,Easley,,SC,29640-6950
East Pickens Baptist Church;2244 Gentry Memorial Hwy,Pickens,,SC,29671-9437
Mary Elizabeth;3703 Mary Elizabeth Church Rd,Waxhaw,,NC,28173-9274
Pleasant Grove;1247 Sandhill Rd,Rockingham,,NC,28379-8858
Unity Baptist Church;19441 Jones Creek Rd,Waldron,,AR,72958
Grace Church;2801 Pelham Rd,Greenville,,SC,29615-4101
LifePoint Church;25 Woods Lake Rd Bldg 8,Greenville,,SC,29607-6125
Tapestry Church;25 Woods Lake Road #100,Greenville,,SC,29607
Cross Brand Cowboy Church;5255 County Road 33,Killen,,AL,35645
Fairview Baptist Church;10 Fairview Church Rd,Blairsville,,GA,30512-5675
Peters Creek Baptist Church;13176 Peters Creek Church Rd,Roseboro,,NC,28382-8571
Tunnel Hill First Baptist Church;202 S Cherry St,Tunnel Hill,,GA,30755
Peavine Baptist Church;1089 Peavine Rd,Rock Spring,,GA,30739-2018
Mount Pisgah Baptist Church;66 Westbrook Rd,Ringgold,,GA,30736-7099
Sardis Springs;18310 AL Highway 251,Athens,,AL,35613-4626
North Hills Baptist Church;9618 Hwy 107,Sherwood,,AR,72120-2637
Unity Baptist Church of Biggersville;5 County Road 408,Corinth,,MS,38834-7924
Monte Vista Baptist Church;110 Verner Mill Rd,Mountain Rest,,SC,29664-9385
First Baptist Church;1023 Lehigh Avenue,Hartshorne,,OK,74547
Hermon;9713 Lancaster Hwy,Waxhaw,,NC,28173-9468
Mountain Grove Baptist Church;825 N Germany Mountain Rd,Clayton,,GA,30525-2762
Pleasant Grove Baptist Church;72 Pleasant Grove Church Rd,Blairsville,,GA,30512
Wilscot Baptist Church;121 C and C Dr,Morganton,,GA,30560
Graves Memorial Baptist Church;4617 Oak Grove Rd,North Little Rock,,AR,72118-1947
Locust Grove Baptist Church;171 County Lake Rd,New Market,,AL,35761-8955
Christian Fellowship;7150 Guston St,Florence,,AL,35634-2847
Indianhead Lake Baptist Church;8601 Indianhead Dr,Sherwood,,AR,72120-3637
Burnsview Baptist Church;9690 Reidville Rd,Greer,,SC,29651-7527
Washington Avenue Baptist Church;200 N Washington Ave,Greenville,,SC,29611-5008
Union Hill Baptist Church;10041 Co Rd 3500,Ada,,OK,74820
Burnsville First Baptist;6 Church St,Burnsville,,MS,38833-9278
New Harmony Baptist Church;933 Lower Owltown Rd,Blairsville,,GA,30512
Hickory Grove Baptist Church;5010 Houston Valley Rd,Ringgold,,GA,30736-8725
Pineview Baptist Church;5614 Highway 53,Harvest,,AL,35749-8555
Elkton Road Baptist Church;19470 Elkton Rd,Athens,,AL,35614-6727
Set Free Biker Tabernacle;404 F Street,Needles,,CA,92363
Greenville Church Without Walls;11 Virginia Ave,Greenville,,SC,29611-4607
Ransomed Community Church;8600 County Road 200,Florence,,AL,35633-0928
Set Free Fellowship of Needles;404 F St,Needles,,CA,92363
Mountain Christian Community Church;287 Crawford Rd,Blairsville,,GA,30512-5549
Jonesville Baptist Church;301 Church St,Jonesville,,SC,29353
Enon Baptist Church;871 Enon Church Rd,Easley,,SC,29640-6921
Grace Baptist Church;11 Virginia Ave,Greenville,,SC,29611-4607
Philadelphia Baptist Church;304 Philadelphia Church Rd,Blairsville,,GA,30512-3927
Heritage Fellowship;113 Kingswood Dr,Florence,,AL,35630-1051
Sanctuary;302 Parkins Mill Rd,Greenville,,SC,29607-3143
Ebenezer Baptist Church;4214 Old Church Rd,Lancaster,,SC,29720-9781
Laurel Baptist Church;2331 Laurens Rd,Greenville,,SC,29607-3246
Calvary Baptist Church;410 W Chickasaw Street,Lindsay,,OK,73052-5224
Parkersburg Baptist Church;204 Reeves Rd,Garland,,NC,28441
Suggs Grove Missionary Baptist Church;16618 NC Highway 53 W,Fayetteville,,NC,28312-8619
Tunnel Hill First Baptist Church;202 S Cherry St,Tunnel Hill,,GA,30755
Peavine Baptist Church;1089 Peavine Rd,Rock Spring,,GA,30739-2018
Mount Pisgah Baptist Church;66 Westbrook Rd,Ringgold,,GA,30736-7099
Sardis Springs;18310 AL Highway 251,Athens,,AL,35613-4626
North Hills Baptist Church;9618 Hwy 107,Sherwood,,AR,72120-2637
Unity Baptist Church of Biggersville;5 County Road 408,Corinth,,MS,38834-7924
Monte Vista Baptist Church;110 Verner Mill Rd,Mountain Rest,,SC,29664-9385
First Baptist Church;1023 Lehigh Avenue,Hartshorne,,OK,74547
Hermon;9713 Lancaster Hwy,Waxhaw,,NC,28173-9468
Mountain Grove Baptist Church;825 N Germany Mountain Rd,Clayton,,GA,30525-2762
Pleasant Grove Baptist Church;72 Pleasant Grove Church Rd,Blairsville,,GA,30512
Wilscot Baptist Church;121 C and C Dr,Morganton,,GA,30560
Graves Memorial Baptist Church;4617 Oak Grove Rd,North Little Rock,,AR,72118-1947
Locust Grove Baptist Church;171 County Lake Rd,New Market,,AL,35761-8955
Christian Fellowship;7150 Guston St,Florence,,AL,35634-2847
Indianhead Lake Baptist Church;8601 Indianhead Dr,Sherwood,,AR,72120-3637
Burnsview Baptist Church;9690 Reidville Rd,Greer,,SC,29651-7527
Washington Avenue Baptist Church;200 N Washington Ave,Greenville,,SC,29611-5008
Union Hill Baptist Church;10041 Co Rd 3500,Ada,,OK,74820
Burnsville First Baptist;6 Church St,Burnsville,,MS,38833-9278
New Harmony Baptist Church;933 Lower Owltown Rd,Blairsville,,GA,30512
Hickory Grove Baptist Church;5010 Houston Valley Rd,Ringgold,,GA,30736-8725
Pineview Baptist Church;5614 Highway 53,Harvest,,AL,35749-8555
Elkton Road Baptist Church;19470 Elkton Rd,Athens,,AL,35614-6727
Set Free Biker Tabernacle;404 F Street,Needles,,CA,92363
Greenville Church Without Walls;11 Virginia Ave,Greenville,,SC,29611-4607
Ransomed Community Church;8600 County Road 200,Florence,,AL,35633-0928
Set Free Fellowship of Needles;404 F St,Needles,,CA,92363
Mountain Christian Community Church;287 Crawford Rd,Blairsville,,GA,30512-5549
Jonesville Baptist Church;301 Church St,Jonesville,,SC,29353
Enon Baptist Church;871 Enon Church Rd,Easley,,SC,29640-6921
Grace Baptist Church;11 Virginia Ave,Greenville,,SC,29611-4607
Philadelphia Baptist Church;304 Philadelphia Church Rd,Blairsville,,GA,30512-3927
Heritage Fellowship;113 Kingswood Dr,Florence,,AL,35630-1051
Sanctuary;302 Parkins Mill Rd,Greenville,,SC,29607-3143
Ebenezer Baptist Church;4214 Old Church Rd,Lancaster,,SC,29720-9781
Laurel Baptist Church;2331 Laurens Rd,Greenville,,SC,29607-3246
Calvary Baptist Church;410 W Chickasaw Street,Lindsay,,OK,73052-5224
Parkersburg Baptist Church;204 Reeves Rd,Garland,,NC,28441
Suggs Grove Missionary Baptist Church;16618 NC Highway 53 W,Fayetteville,,NC,28312-8619
Grove Level Baptist Church;2802 Cleveland Hwy,Dalton,,GA,30721-8009
Sylvan Hills First Baptist Church;9008 Highway 107,Sherwood,,AR,72120-2997
Berea Baptist Church;104 E Valentine Rd,Jacksonville,,AR,72076-5632
New Beginning;1604 Mockingbird Ct Ste D,Florence,,AL,35630-1537
Fire on the Mountain Church;2415 New Easley Hwy,Greenville,,SC,29611-7127
GracePointe Baptist Church;2940 Winchester Rd,New Market,,AL,35761-7660
Saron Iglesia Bautista;117 Oak St,Chinquapin,,NC,28521-8509
Living Water Baptist Church;927 E Kiehl Ave,Sherwood,,AR,72120-2955
Mt Joy Baptist Church;657 Pea Ridge Hwy,Jonesville,,SC,29353-2909
Pleasant Ridge Baptist Church;253 Oconee Station Rd,Walhalla,,SC,29691-3123
Mount Zion;6907 Gus Eubanks Rd,Monroe,,NC,28112-9524
Ashland Baptist Church;173 Church Street,Ashland,,MS,38603
Poplar Springs Baptist Church;897 Poplar Springs Rd NW,Dalton,,GA,30720-7057
Lane Springs;20430 Riverton Rose Tr,Cherokee,,AL,35616-3322
Potter's Clay Fellowship;142 Grace Dr,Easley,,SC,29640-9088
Iglesia Bautista Betel;2300 East Lee St,Sherwood,,AR,72120-4033
Open Heart Baptist Church;205 Stafford St,Greenville,,SC,29605-4145
Park Street Baptist Church;114 Robinson Ave,Easley,,SC,29640-1744
Glenwood Baptist Church;325 Saco Lowell Rd,Easley,,SC,29640-3805
Emmanuel Baptist Church;14 Deering St,Greenville,,SC,29605-4120
Bethlehem Baptist Church;4764 Gum Branch Rd,Jacksonville,,NC,28540
Sharon;2775 S NC 41 50 Hwy,Chinquapin,,NC,28521-8503
Woodmont Baptist Church;2001 Darby Dr,Florence,,AL,35630-1406
Fairview Baptist Church;151 Fairview Dr,Florence,,AL,35630-2907
Reconcile Community Church;1 Alabama Ave,Greenville,,SC,29611-5601
Brownsville First Baptist Church;1970 Brownsville Loop,Lonoke,,AR,72086-8154
Prater's Creek Baptist Church;621 Praters Creek Rd,Pickens,,SC,29671-9695
Easley First Baptist Church;300 E 1st Ave,Easley,,SC,29640-3064
Pendleton Street Baptist Church;1 Alabama Ave,Greenville,,SC,29611-5601
Bladen Union;2224 W Bladen Union Church Rd,Fayetteville,,NC,28306-9724
Ingold;1561 Old US 701 Highway,Clinton,,NC,28328-6552
Antioch;139 Countess Rd NE,Huntsville,,AL,35810-6313
Lee Heights Baptist;35 Sevier Ave,Florence,,AL,35630-9558
Rogersville First Baptist Church;222 College St.,Rogersville,,AL,35652
The Bridge at Moores Mill;7041 Moores Mill Rd,Huntsville,,AL,35811
Primera Iglesia Bautista;200 Pickens Dr,Greenville,,SC,29611-7055
Faith;15976 NC Highway 53 W,White Oak,,NC,28399-9754
First Union Baptist Church;18356 Edgewood Rd,Athens,,AL,35614-6028
Biggersville;443 County Road 514,Rienzi,,MS,38865-9516
Philadelphia Baptist Church;3119 Highway 56,Pauline,,SC,29374
Crosswell First Baptist Church;219 S Fish Trap Rd,Greenville,,SC,29611-7039
Westview Baptist Church;28 Jamison St,Greenville,,SC,29611-5816
Augusta Road Baptist Church;1823 Augusta St,Greenville,,SC,29605-2927
Bethel;173 Briarneck Rd,Jacksonville,,NC,28540-8723
First Hispanic Mission of Murray County;646 Floodtown Rd,Chatsworth,,GA,30705
Gap Hill Baptist Church;127 Gap Hill Rd,Six Mile,,SC,29682-9453
Rock Springs Baptist Church;201 Rock Springs Rd,Easley,,SC,29642-1430
Dunean Baptist Church;21 Allen St,Greenville,,SC,29605-4536
Westside;527 N Vance St,Red Springs,,NC,28377-1376
Rose Hill;401 E Main St,Rose Hill,,NC,28458-7401
Rocky Grove Baptist Church;6900 Bridge Creek Rd,Tiger,,GA,30576-1813
Old Liberty Baptist Church;74 John England Rd,Blairsville,,GA,30512-6977
Bethel Baptist Church;4068 S Highway 341,Chickamauga,,GA,30707-3952
Skyline Baptist Church;1771 County Road 25,Scottsboro,,AL,35768-5679
Indian Upstate Fellowship;1801 Woodruff Rd,Greenville,,SC,29607-5936
Pendleton Street Baptist Church;601 S Pendleton St,Easley,,SC,29640-3523
Cross Roads Baptist Church;705 Anderson Ridge Rd,Greer,,SC,29651-7639
Rocky Creek Baptist Church;1801 Woodruff Rd,Greenville,,SC,29607-5936
Macedonia Baptist Church;1355 Dawnville Rd NE,Dalton,,GA,30721-6808
Eton Baptist Church;71 1st Ave W,Chatsworth,,GA,30705
Remount Baptist Church;401 Mission Rd,North Little Rock,,AR,72118-2311
Roaches Cove;1000 County Road 55,Fackler,,AL,35746-5130
Oakdale Baptist Church;16136 AL Highway 251,Athens,,AL,35613-5000
Happy Valley;1100 County Road 584,Rogersville,,AL,35652-6212
The Well Network;219 Simpson St,Florence,,AL,35630-2379
The Fold;1313B Miller Rd,Greenville,,SC,29607-5711
St Pauls Community Church;492 Veterans Rd,Saint Pauls,,NC,28384
First Baptist Church;500 Main St.,Hereford,,TX,79045-5201
Rice's Creek Baptist Church;504 Rices Creek Church Rd,Liberty,,SC,29657
Jones Avenue Baptist Church;614 Ross Ave,Easley,,SC,29640-3481
Geer Memorial Baptist Church;911 S 5th St,Easley,,SC,29640-3413
Mount Moriah;6510 Mount Moriah Church Rd,Marshville,,NC,28103-9164
Catherine Lake;2064 Catherine Lake Rd,Richlands,,NC,28574-8121
Highland Baptist;219 Simpson St,Florence,,AL,35630-2379
Salem Baptist Church;1448 Pleasant Grove Dr NE,Dalton,,GA,30721-8419
Green Pond Baptist Church;300 Chicken Foot Creek Rd,Woodruff,,SC,29388-8828
Brushy Creek Baptist Church;100 Clay St,Easley,,SC,29642-1721
Liberty Hill Baptist Church;757 Liberty Hill Church Road,Pageland,,SC,29728
Belmont Baptist Church;355 Whetstone Rd,Mountain Rest,,SC,29664-9232
Laurel Hill;9560 Morgan St,Laurel Hill,,NC,28351-8416
Saint Pauls First;302 S 2nd St,Saint Pauls,,NC,28384-1806
Mount Rachel Baptist Church;332 Haig Mill Lake Rd,Dalton,,GA,30720-7063
Bethlehem Baptist Church;25125 AL Highway 71,Flat Rock,,AL,35966-5533
Athens First;201 E Hobbs Street,Athens,,AL,35611
Clements;8690 US Highway 72,Athens,,AL,35611-9081
Winchester Road Baptist Church;1262 Winchester Rd NE,Huntsville,,AL,35811-9181
Smyrna Baptist Church;841 Smyrna Church Rd,Pageland,,SC,29728-5462
Wolf Stake Baptist Church;551 Wolf Stake Church Rd,Seneca,,SC,29672-0345
Saint Pauls Second;417 S 3rd St,Saint Pauls,,NC,28384-1703
Cool Springs Baptist Church;4330 Holly Creek Cool Springs Rd,Chatsworth,,GA,30705
Cleveland Heights Baptist Church;137 McFalls St,Dalton,,GA,30721-8649
West Rock Baptist Church;14601 Cantrell Rd,Little Rock,,AR,72223-4284
Central Baptist Church;5200 Fairway Ave,North Little Rock,,AR,72116-7070
Fairview;27550 Nick Davis Rd,Athens,,AL,35613-6400
McAlmont First Baptist Church;1008 Wildrose St,Little Rock,,AR,72205
Vida Eterna;63 E Magnolia Lisbon Rd,Rose Hill,,NC,28458-8611
Mesa View Family Church;276 Meadow Lake Rd,Los Lunas,,NM,87031-9498
Switzer First Baptist Church;1636 Old Switzer Rd,Moore,,SC,29369-9561
Great Marsh;270 E Great Marsh Church Rd,Saint Pauls,,NC,28384-7540
Evergreen;63 E Magnolia Lisbon Rd,Rose Hill,,NC,28458-8611
Concord;3197 Hwy 903 S,Rose Hill,,NC,28458
Galilee;1716 Mount Tabor Rd,Red Springs,,NC,28377-6180
East Highland;23315 Nick Davis Rd,Athens,,AL,35613-6508
Florence First Baptist Church;209 N Walnut St,Florence,,AL,35630-4753
Grace Temple of Little Rock;12900 Cantrell Rd.,Little Rock,,AR,72223
New Covenant Family Ministries;1245 Parkway Dr,North Little Rock,,AR,72118-4463
Hornsboro Baptist Church;6040 Hornsboro Rd,Pageland,,SC,29728-4127
Smith Grove Baptist Church;1220 Smith Grove Rd,Liberty,,SC,29657-9247
First Baptist Church;121 NORTH OAK Street,STRATFORD,,OK,74872-0532
First Baptist Church-Davis;130 Community Rd,Davis,,NC,28524
Choestoe Baptist Church;41 Choestoe Church Rd,Blairsville,,GA,30512-7147
Forty-Seventh Street Baptist Church;4700 Pike Ave,North Little Rock,,AR,72118-3956
Moro Baptist Church;1405 Hwy 238,Moro,,AR,72368
Mt Nebo Baptist Church;11165 AL Highway 65,Hollytree,,AL,35751-5307
Powdersville First Baptist Church;4212 Highway 153,Easley,,SC,29642-9046
Cavins Baptist Church;1707 Sj Workman Hwy,Woodruff,,SC,29388-9682
Pleasant Springs;409 Winchester Rd NE,Huntsville,,AL,35811-1031
Catalyst Church;1985 Gum Branch Rd,Jacksonville,,NC,28540-4531
Grants Creek;1401 Old 30 Rd,Maysville,,NC,28555-9280
Newport Baptist Church;312 Chatham St,Newport,,NC,28570-8829
Unity Baptist Church;223 County Road 255,Iuka,,MS,38852-8374
Harmony Baptist Church;13130 County Road 33,Fackler,,AL,35746-4716
Friendship;87 County Road 45,Fackler,,AL,35746-5142
Harris Chapel Baptist;2745 North Pike,Cherokee,,AL,35616-5609
The Station Church;1689 Southwood Drive,Iuka,,MS,38852
Grace Community Church;107 Gordon Dr,Athens,,AL,35611
Noble Baptist Fellowship;5994 Highway 27 N,La Fayette,,GA,30728
Pine Top Baptist Church;97 Pine Top Rd,Blairsville,,GA,30512-7250
Lindsay Lane Baptist Church;1300 Lindsay Ln S,Athens,,AL,35613-2708
Lockhart First Baptist Church;112 Mill Street,Lockhart,,SC,29364
Dudley Baptist Church;326 Jenkins Rd,Pageland,,SC,29728-7213
North Laurinburg;517 Lees Mill Rd,Laurinburg,,NC,28352-2763
Woodville;450 Highway 70 E Bettie,Beaufort,,NC,28516-6500
Emmanuel;1917 US Highway 72 W,Athens,,AL,35611-2952
Disciples Fellowship;105 Crestfield Rd,Greenville,,SC,29605-2548
Thousand Hills Baptist Church;11923 Teton Forest Dr,Little Rock,,AR,72212-2333
Cornerstone Baptist Church;1044 Cherry Log St,Cherry Log,,GA,30522
First Baptist Church of Liberty;400 Edgemont Ave,Liberty,,SC,29657-1042
Upstate Church Mauldin;509 S Main St,Mauldin,,SC,29662-2204
Mountain View Baptist Church;102 Mountain View Church Dr,Walhalla,,SC,29691-2517
Ebenezer Baptist Church;1405 Ebenezer Rd,West Union,,SC,29696-3306
Love Joy;251 Highway 367,Burnsville,,MS,38833-9539
